feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.142422,-0.081884,-0.042971,0.100378,-0.031606,0.058935,0.243432,-1.178743,0.092624,0.013299,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,3.224745,14.249805,-0.253867,-0.119096,-0.046924,0.224169,-0.01883,0.116288,0.345649,-1.123876,0.172411,0.01974,-0.0,2.12949,36.132812,71.289062,0.0,34.179687,9.165338,32.590851,rung_12_5
-0.124328,-0.0732,-0.028626,0.157231,-0.018838,0.061991,0.322731,-0.943817,0.072532,0.006507,-0.0,2.12949,36.132812,0.0,0.976562,71.289062,2.572488,14.238711,-0.184937,-0.089272,-0.019491,0.279541,0.008816,0.113824,0.359474,-1.168781,0.098742,0.015568,-0.0,2.12949,36.132812,71.289062,1.953125,34.179687,8.34207,31.169352,rung_12_5
-0.142704,-0.091663,-0.052345,0.062912,-0.040979,0.057733,0.252222,-1.314847,0.113502,0.007729,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.858525,14.560513,-0.163676,-0.096388,-0.027081,0.262493,0.002078,0.111091,0.431954,-1.156744,0.054439,0.017408,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,7.948677,31.335079,rung_12_5
-0.128785,-0.089297,-0.051255,0.067189,-0.038387,0.056993,0.255047,-1.343616,0.092649,0.005634,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.558379,14.216528,-0.38204,-0.122231,-0.052486,0.220444,-0.032699,0.128607,0.054032,-0.568727,0.080019,0.031556,-0.0,2.12949,36.132812,71.289062,0.0,34.179687,8.049964,30.999105,rung_12_5
-0.129276,-0.085069,-0.047763,0.065041,-0.034885,0.056406,0.260871,-1.345334,0.099438,0.006071,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.642518,14.563212,-0.258273,-0.119936,-0.0511,0.222423,-0.024303,0.115258,0.341433,-1.024712,0.103544,0.025453,-0.0,2.12949,36.132812,71.289062,34.179687,0.0,8.433699,32.633926,rung_12_5
-0.143471,-0.091109,-0.053326,0.066331,-0.041272,0.057763,0.26877,-1.284301,0.046902,0.01269,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.755384,14.419475,-0.194704,-0.110443,-0.04277,0.243315,-0.013258,0.111189,0.417555,-1.159846,0.156118,0.017635,-0.0,2.12949,36.132812,71.289062,0.0,34.179687,6.273881,31.266649,rung_12_5
-0.144115,-0.089772,-0.051462,0.071673,-0.039499,0.057282,0.255388,-1.261209,0.085148,0.01268,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.538039,14.691903,-0.202953,-0.106875,-0.034879,0.222539,-0.007816,0.112103,0.382321,-1.187802,0.171413,0.028043,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,6.971922,34.482834,rung_12_5
-0.12235,-0.072167,-0.026007,0.1623,-0.017436,0.062097,0.361578,-0.822996,0.067076,0.011659,-0.0,2.12949,36.132812,0.0,0.976562,71.289062,2.40138,13.24235,-0.201294,-0.116105,-0.044675,0.229591,-0.014783,0.114431,0.373318,-1.222656,0.18496,0.015827,-0.0,2.12949,36.132812,71.289062,0.0,34.179687,6.574877,31.079908,rung_12_5
-0.144571,-0.092976,-0.053565,0.065524,-0.042064,0.057801,0.246654,-1.284733,0.035722,0.005661,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.643908,14.363457,-0.184308,-0.098283,-0.020147,0.356841,0.004567,0.115789,0.439052,-0.863725,0.060617,0.017065,-0.0,2.12949,36.132812,71.289062,34.179687,37.109375,7.297716,29.037334,rung_12_5
-0.165062,-0.092841,-0.052375,0.070658,-0.042802,0.059975,0.187757,-1.1291,0.099289,0.004964,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.71547,14.564779,-0.266387,-0.112987,-0.045122,0.226098,-0.019742,0.114038,0.318676,-0.972762,0.098031,0.024096,-0.0,2.12949,36.132812,71.289062,1.953125,34.179687,7.266088,30.716381,rung_12_5
-0.127229,-0.076709,-0.03532,0.138314,-0.024268,0.059833,0.306403,-1.048141,0.061637,0.005905,-0.0,2.12949,36.132812,0.0,0.976562,71.289062,2.579392,13.621451,-0.276064,-0.119836,-0.051604,0.215112,-0.025911,0.115696,0.303905,-0.982292,0.043195,0.019462,-0.0,2.12949,36.132812,71.289062,0.0,34.179687,6.631021,29.225462,rung_12_5
-0.124434,-0.070342,-0.026299,0.183683,-0.016588,0.06238,0.421008,-0.614129,0.093059,0.017425,-0.0,2.12949,36.132812,0.0,0.976562,71.289062,2.460829,14.706195,-0.16433,-0.090717,-0.019254,0.302218,0.009444,0.113432,0.43012,-1.061888,0.026393,0.040499,-0.0,2.12949,36.132812,71.289062,37.109375,34.179687,7.263697,31.470531,rung_12_5
-0.129148,-0.081067,-0.042815,0.066892,-0.032067,0.055735,0.236367,-1.331068,0.07523,0.00858,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.50711,13.962667,-0.186728,-0.101651,-0.031226,0.237637,-0.003528,0.11113,0.393528,-1.195317,0.065006,0.046827,-0.0,2.12949,36.132812,71.289062,34.179687,2.929688,7.30606,30.651466,rung_12_5
-0.115317,-0.074116,-0.032182,0.125055,-0.023165,0.057792,0.286746,-1.139614,0.103584,0.016008,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.412281,14.404692,-0.171618,-0.104642,-0.031846,0.241447,-0.002982,0.112147,0.406478,-1.194029,0.069514,0.035198,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,7.334664,31.335276,rung_12_5
-0.1613,-0.09071,-0.052493,0.07156,-0.041656,0.059556,0.219383,-1.146677,0.042114,0.01993,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,3.108616,14.688664,-0.173622,-0.091771,-0.006463,0.384709,0.018116,0.121051,0.450974,-0.80473,0.079806,0.041641,-0.0,2.12949,36.132812,71.289062,34.179687,0.0,8.685332,33.182388,rung_12_5
-0.135958,-0.083574,-0.044719,0.071437,-0.033568,0.057225,0.233099,-1.32946,0.065602,0.006691,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.723694,14.6991,-0.246906,-0.123328,-0.05073,0.225546,-0.026205,0.114905,0.366211,-1.04495,0.115974,0.051006,-0.0,2.12949,36.132812,71.289062,0.0,34.179687,7.792278,33.036106,rung_12_5
-0.132803,-0.080255,-0.040921,0.128294,-0.02939,0.059194,0.283836,-1.104682,0.115572,0.008047,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.854879,15.172902,-0.394246,-0.126471,-0.057964,0.206731,-0.037171,0.123397,0.018436,-0.495587,0.109295,0.030351,-0.0,2.12949,36.132812,0.0,71.289062,34.179687,8.629889,33.725372,rung_12_5
-0.136463,-0.078222,-0.038849,0.101297,-0.027223,0.058176,0.234268,-1.26865,0.04677,0.006901,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.650522,14.374175,-0.368784,-0.124939,-0.054963,0.23446,-0.034272,0.125096,0.094414,-0.631145,0.116184,0.043538,-0.0,2.12949,36.132812,71.289062,0.976562,34.179687,8.498097,30.943649,rung_12_5
-0.126126,-0.075389,-0.035397,0.12708,-0.024469,0.058914,0.270221,-1.137857,0.092168,0.005473,-0.0,2.12949,36.132812,0.0,0.976562,71.289062,2.550469,14.479724,-0.378265,-0.124469,-0.056018,0.215477,-0.033884,0.124482,0.078321,-0.624399,0.144072,0.018268,-0.0,2.12949,36.132812,71.289062,0.0,34.179687,8.312077,33.762424,rung_12_5
-0.136002,-0.086057,-0.04931,0.076144,-0.037055,0.055995,0.2785,-1.278542,0.038396,0.016213,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.715319,14.276408,-0.207848,-0.115326,-0.042795,0.255606,-0.014777,0.111499,0.440677,-1.10635,0.037684,0.050604,-0.0,2.12949,36.132812,71.289062,2.929688,1.953125,8.048078,32.772854,rung_12_5
-0.130693,-0.087949,-0.049635,0.06208,-0.038681,0.055717,0.264185,-1.325372,0.053834,0.008078,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.610184,14.553101,-0.28166,-0.113541,-0.044225,0.218052,-0.019468,0.114672,0.294246,-0.970053,0.060847,0.024363,-0.0,2.12949,36.132812,71.289062,0.0,2.929688,7.538866,31.564754,rung_12_5
-0.131455,-0.085326,-0.049389,0.077935,-0.036501,0.055069,0.279814,-1.281441,0.037178,0.003754,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.812235,14.302232,-0.194061,-0.114983,-0.043411,0.212345,-0.015558,0.112532,0.391826,-1.190223,0.107037,0.032061,-0.0,2.12949,36.132812,71.289062,0.0,34.179687,7.776249,33.76236,rung_12_5
-0.183367,-0.091971,-0.054931,0.064254,-0.044649,0.059376,0.116317,-0.975099,0.081104,0.012969,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,3.00805,13.635312,-0.181812,-0.090343,-0.016956,0.294907,0.007586,0.111605,0.379185,-1.125092,0.161949,0.028235,-0.0,2.12949,36.132812,71.289062,34.179687,37.109375,7.555927,31.255806,rung_12_5
-0.123497,-0.079493,-0.04428,0.073068,-0.030989,0.056285,0.259258,-1.305435,0.076773,0.008334,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.715323,13.86972,-0.177552,-0.090774,-0.009524,0.368335,0.014523,0.117222,0.453402,-0.887757,0.046894,0.015347,-0.0,2.12949,36.132812,71.289062,34.179687,1.953125,8.286054,30.726439,rung_12_5
-0.140241,-0.087035,-0.047615,0.06222,-0.037342,0.056068,0.228156,-1.324094,0.12722,0.012359,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.6894,14.566016,-0.194876,-0.103102,-0.032373,0.220973,-0.004698,0.111392,0.390322,-1.185981,0.062005,0.035019,-0.0,2.12949,36.132812,71.289062,34.179687,37.109375,7.831638,31.355156,rung_12_5
-0.145111,-0.088387,-0.051937,0.068021,-0.039542,0.056449,0.267028,-1.235099,0.061646,0.007238,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,3.000058,14.407905,-0.1942,-0.109191,-0.038893,0.231948,-0.013975,0.109018,0.424219,-1.101878,0.112728,0.01036,-0.0,2.12949,36.132812,71.289062,1.953125,34.179687,8.599199,30.091974,rung_12_5
-0.178446,-0.08793,-0.050948,0.063869,-0.041907,0.057666,0.123441,-0.994693,0.06417,0.008471,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.852465,13.566644,-0.190118,-0.100963,-0.030314,0.240289,-0.004988,0.113696,0.397115,-1.106657,0.053146,0.056835,-0.0,2.12949,36.132812,71.289062,2.929688,37.109375,7.687774,32.063499,rung_12_5
-0.134203,-0.081744,-0.044605,0.064142,-0.033576,0.055001,0.239666,-1.313964,0.05267,0.016877,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.761638,13.360113,-0.379167,-0.115985,-0.049054,0.225216,-0.02861,0.125027,0.040378,-0.576885,0.096088,0.052484,-0.0,2.12949,36.132812,71.289062,0.976562,1.953125,8.556202,29.938585,rung_12_5
-0.118758,-0.07446,-0.039379,0.077228,-0.026623,0.055057,0.288563,-1.312692,0.068884,0.016972,-0.0,2.12949,36.132812,0.0,0.976562,71.289062,2.654613,14.424649,-0.1843,-0.102447,-0.03071,0.233834,-0.004337,0.111269,0.37568,-1.179955,0.026531,0.037281,-0.0,2.12949,36.132812,71.289062,2.929688,37.109375,7.807882,32.895828,rung_12_5
-0.131683,-0.080431,-0.041882,0.071725,-0.030489,0.056803,0.243108,-1.311969,0.073779,0.018562,-0.0,2.12949,36.132812,0.0,0.976562,71.289062,2.64308,14.13317,-0.17278,-0.103101,-0.029182,0.233029,-0.00095,0.111281,0.389553,-1.221678,0.030225,0.057991,-0.0,2.12949,36.132812,71.289062,34.179687,37.109375,7.688093,33.494587,rung_12_5
